cord_id,utility_id_ferc1,report_year,plant_name_ferc1,fuel_type_code_pudl,fuel_unit,fuel_qty_burned,fuel_mmbtu_per_unit,fuel_cost_per_unit_burned,fuel_cost_per_unit_delivered,fuel_cost_per_mmbtu,
f1_fuel_2013_12_145_0_13,145.00,2013.00,craig,coal,ton,215428.00,20.36,34.44,33.50,1.69,
f1_fuel_2013_12_145_0_14,145.00,2013.00,craig,gas,mcf,9739.00,1.06,4.74,4.74,4.46,
f1_fuel_2013_12_145_0_15,145.00,2013.00,craig,oil,bbl,13.00,5.71,105.56,105.56,18.06,
f1_fuel_2013_12_145_1_1,145.00,2013.00,hayden,coal,ton,789886.00,22.41,52.26,49.42,2.33,
f1_fuel_2013_12_145_1_2,145.00,2013.00,hayden,gas,mcf,2614.00,1.07,10.93,10.93,10.20,
f1_fuel_2013_12_145_1_3,145.00,2013.00,hayden,oil,bbl,954.00,5.7608880000000005,129.30,129.30,22.43,
f1_fuel_2013_12_145_1_4,145.00,2013.00,pawnee,coal,ton,1915777.00,16.78,24.82,22.42,1.48,
f1_fuel_2013_12_145_1_5,145.00,2013.00,pawnee,gas,mcf,93550.00,1.0679999999999998,6.37,6.37,5.96,
f1_fuel_2013_12_145_1_7,145.00,2013.00,valmont 5,coal,ton,430047.00,22.40,71.94,67.25,3.21,
f1_fuel_2013_12_145_1_8,145.00,2013.00,valmont 5,gas,mcf,44026.00,1.0230000000000001,6.74,6.74,6.59,
f1_fuel_2013_12_145_1_11,145.00,2013.00,zuni,gas,mcf,33262.00,1.04,5.58,5.58,5.38,
f1_fuel_2013_12_145_1_14,145.00,2013.00,alamosa,gas,mcf,171030.00,0.98,6.30,6.30,6.45,
f1_fuel_2013_12_145_1_15,145.00,2013.00,alamosa,oil,bbl,356.00,5.78,59.23,59.23,10.55,
f1_fuel_2013_12_145_2_2,145.00,2013.00,fort lupton,gas,mcf,94759.00,1.0610000000000002,6.52,6.52,6.15,
f1_fuel_2013_12_145_2_3,145.00,2013.00,fort lupton,oil,bbl,253.00,5.609687999999999,80.29,80.29,14.33,
f1_fuel_2013_12_145_2_5,145.00,2013.00,fruita,gas,mcf,9253.00,1.03,5.56,5.56,5.40,
f1_fuel_2013_12_145_2_6,145.00,2013.00,fruita,oil,bbl,194.00,5.225849999999999,391.11,391.11,22.74,
f1_fuel_2013_12_145_2_8,145.00,2013.00,valmont 6,gas,mcf,23019.00,1.0230000000000001,5.96,5.96,5.82,
f1_fuel_2013_12_145_2_11,145.00,2013.00,fort st. vrain 1-4,gas,mcf,23454124.0,1.01,5.14,5.14,5.08,
f1_fuel_2013_12_145_2_14,145.00,2013.00,fort st. vrain 5-6,gas,mcf,1845285.00,1.01,3.11,3.11,3.07,
f1_fuel_2013_12_145_3_2,145.00,2013.00,blue spruce,gas,mcf,3201168.00,1.08,5.12,5.12,4.74,
f1_fuel_2013_12_145_3_3,145.00,2013.00,blue spruce,oil,bbl,714.00,5.80,106.40,106.40,18.37,
f1_fuel_2013_12_145_3_5,145.00,2013.00,rocky mountain,gas,mcf,12530613.0,1.07,4.88,4.88,4.54,
f1_fuel_2013_12_120_0_1,120.00,2013.00,black dog 3 & 4,coal,ton,745592.00,17.51,39.71,35.08,2.27,
f1_fuel_2013_12_120_0_2,120.00,2013.00,black dog 3 & 4,gas,mcf,293913.00,1.03,5.29,5.29,5.13,
f1_fuel_2013_12_120_0_3,120.00,2013.00,black dog 3 & 4,oil,bbl,39.00,5.880000000000001,128.20,128.20,21.80,
f1_fuel_2013_12_120_0_5,120.00,2013.00,riverside,gas,mcf,10062548.0,1.0330000000000001,5.57,5.57,5.39,
f1_fuel_2013_12_120_0_6,120.00,2013.00,riverside,oil,bbl,20.00,5.99,58.98,58.98,9.84,
f1_fuel_2013_12_120_0_7,120.00,2013.00,wilmarth,waste,ton,182232.00,0.01,13.79,2.02,1.14,
f1_fuel_2013_12_120_0_8,120.00,2013.00,wilmarth,gas,mcf,35583.00,1.03,5.25,5.25,5.09,
f1_fuel_2013_12_120_0_11,120.00,2013.00,prairie island,nuclear,gramsU,759485.00,0.11,0.00,0.00,0.97,
f1_fuel_2013_12_120_0_13,120.00,2013.00,a s king,coal,ton,1456880.00,17.746000000000002,42.81,39.43,2.41,
f1_fuel_2013_12_120_0_14,120.00,2013.00,a s king,gas,mcf,38654.00,0.93,4.19,4.19,4.51,
f1_fuel_2013_12_120_0_15,120.00,2013.00,a s king,oil,bbl,62.00,5.79,125.58,125.58,21.68,
f1_fuel_2013_12_120_1_1,120.00,2013.00,sherburne county,coal,ton,5125765.00,17.36,42.17,40.30,2.43,
f1_fuel_2013_12_120_1_3,120.00,2013.00,sherburne county,oil,bbl,29425.00,5.80,101.56,101.56,17.50,
f1_fuel_2013_12_120_1_4,120.00,2013.00,blue lake,gas,mcf,1187258.00,1.03,5.87,5.87,5.69,
f1_fuel_2013_12_120_1_6,120.00,2013.00,blue lake,oil,bbl,4176.00,5.796125999999999,100.40,100.40,17.32,
f1_fuel_2013_12_120_1_7,120.00,2013.00,granite city,gas,mcf,14722.00,1.00,4.58,4.58,4.58,
f1_fuel_2013_12_120_1_9,120.00,2013.00,granite city,oil,bbl,339.00,5.84,66.50,66.50,11.39,
f1_fuel_2013_12_120_1_11,120.00,2013.00,key city,gas,mcf,13563.00,1.0330000000000001,5.09,5.09,4.93,
f1_fuel_2013_12_120_1_14,120.00,2013.00,monticello,nuclear,gramsU,298174.00,0.11,0.00,0.00,0.93,
f1_fuel_2013_12_120_2_2,120.00,2013.00,inver hills,gas,mcf,331099.00,1.03,5.21,5.21,5.04,
f1_fuel_2013_12_120_2_3,120.00,2013.00,inver hills,oil,bbl,1924.00,5.87,85.38,85.38,14.54,
f1_fuel_2013_12_120_2_5,120.00,2013.00,"high bridge 7, 8, 9",gas,mcf,13017580.0,1.03,5.05,5.05,4.90,
f1_fuel_2013_12_120_2_7,120.00,2013.00,angus anson,gas,mcf,508070.00,1.02,4.70,4.70,4.60,
f1_fuel_2013_12_120_2_9,120.00,2013.00,angus anson,oil,bbl,3810.00,5.80,102.64,102.64,17.71,
f1_fuel_2013_12_120_2_11,120.00,2013.00,black dog unit 5,gas,mcf,3441624.00,1.03,5.06,5.06,4.90,
f1_fuel_2013_12_121_0_1,121.00,2013.00,bay front,waste,ton,248580.00,0.01,33.14,29.65,2.89,
f1_fuel_2013_12_121_0_2,121.00,2013.00,bay front,coal,ton,18071.00,17.291999999999998,73.52,70.04,4.25,
f1_fuel_2013_12_121_0_3,121.00,2013.00,bay front,gas,mcf,377197.00,1.01,4.50,4.50,4.46,
f1_fuel_2013_12_121_0_5,121.00,2013.00,flambeau station,gas,mcf,48452.00,1.00,4.92,4.91,4.90,
f1_fuel_2013_12_121_0_7,121.00,2013.00,french island 1 &2,waste,ton,54671.00,0.01,43.25,27.05,3.55,
f1_fuel_2013_12_121_0_8,121.00,2013.00,french island 1 &2,waste,ton,53353.00,0.00,8.63,8.63,0.89,
f1_fuel_2013_12_121_0_9,121.00,2013.00,french island 1 &2,gas,mcf,3349.00,1.03,6.19,6.19,5.99,
f1_fuel_2013_12_121_0_10,121.00,2013.00,wheaton,gas,mcf,311051.00,1.02,3.91,3.91,3.83,
f1_fuel_2013_12_121_0_11,121.00,2013.00,wheaton,oil,bbl,8668.00,5.959128000000001,108.85,108.85,18.27,
f1_fuel_2013_12_121_0_14,121.00,2013.00,french island 3 & 4,oil,bbl,10192.00,5.860469999999999,96.76,96.76,16.51,
f1_fuel_2013_12_1_0_7,1.00,2013.00,rockport total aeg,coal,ton,4366407.00,17.625999999999998,46.15,46.24,2.62,
f1_fuel_2013_12_1_0_8,1.00,2013.00,rockport total aeg,oil,bbl,18205.00,5.719475999999999,129.17,129.61,22.58,
f1_fuel_2013_12_1_0_10,1.00,2013.00,rockport total plant,coal,ton,8732821.00,17.625999999999998,46.01,46.24,2.61,
f1_fuel_2013_12_1_0_11,1.00,2013.00,rockport total plant,oil,bbl,36410.00,5.719475999999999,129.17,129.61,22.58,
f1_fuel_2013_12_1_0_13,1.00,2013.00,lawrenceburg - aeg,gas,mcf,18949349.0,1.01,3.97,4.01,3.93,
f1_fuel_2013_12_6_0_1,6.00,2013.00,clinch river,coal,ton,411279.00,24.56,88.17,86.22,3.59,
f1_fuel_2013_12_6_0_2,6.00,2013.00,clinch river,oil,bbl,5010.00,5.76,132.91,131.88,23.08,
f1_fuel_2013_12_6_0_4,6.00,2013.00,amos-apco share,coal,ton,3825624.00,24.46,68.88,70.46,2.82,
f1_fuel_2013_12_6_0_5,6.00,2013.00,amos-apco share,oil,bbl,72737.00,5.73,137.24,136.74,23.94,
f1_fuel_2013_12_6_0_7,6.00,2013.00,amos-total,coal,ton,5824076.00,24.46,67.38,68.61,2.76,
f1_fuel_2013_12_6_0_8,6.00,2013.00,amos-total,oil,bbl,103401.00,5.730816000000001,137.27,136.76,23.95,
f1_fuel_2013_12_6_0_10,6.00,2013.00,glen lyn,coal,ton,84405.00,24.566000000000003,87.57,87.35,3.57,
f1_fuel_2013_12_6_0_11,6.00,2013.00,glen lyn,oil,bbl,4630.00,5.79,132.55,131.67,22.88,
f1_fuel_2013_12_6_0_13,6.00,2013.00,kanawha river,coal,ton,420471.00,23.97,69.50,69.72,2.90,
f1_fuel_2013_12_6_0_14,6.00,2013.00,kanawha river,oil,bbl,3107.00,5.81,138.43,137.39,23.84,
f1_fuel_2013_12_6_1_1,6.00,2013.00,mountaineer,coal,ton,2209573.00,24.34,62.88,63.54,2.58,
f1_fuel_2013_12_6_1_2,6.00,2013.00,mountaineer,oil,bbl,42528.00,5.73,132.32,134.10,23.07,
f1_fuel_2013_12_6_1_4,6.00,2013.00,philip sporn - apco,coal,ton,290145.00,23.79,76.36,77.77,3.21,
